X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,Y
0.0976270078546495,-0.3847093014149734,0.07051414655974786,0.24530340963143593,-0.5644602740045377,-0.45031821373211356,0.5312090082663226,-0.13998283736139094,-0.9999556397361355,0.009359296882218038,-0.023273716293865432,0.45543374296961425,-0.40436133665776697,0.8640242360528851,0.247345705072753,-0.6642667794666204,-0.3029507037774086,-0.7201320665242563,0.5552626147162771,-0.7432114576255595,0.37911209001730195,0.88105754249696,0.760093491905588,-0.5971356439198792,0.5239232608162336,0.9372879722887228,0.3292903865563017,-0.8943754335530518,-0.7919025766050012,-0.3909231624823106,0.40789713350145274,-0.5622331448271143,0.20720823857654058,0.9157589881000208,0.11477938696650081,0.31465526205178596,0.29114582006353174,-0.42861537726679266,-0.24217881019397058,0.3833420168903994,0.5790172203601129,0.6267827319299706,-0.5715532503580607,0.12415878692653948,0.45275601780098973,0.6852917154229439,0.1959371589348593,0.37171266231272515,-0.5900772386878856,-0.07445574200256955,0.2768952021260218,-0.8022927435405733,-0.27138883174649653,0.1442488160348041,-0.5553809769873919,0.19874850541959233,0.6404717287302384,0.6121110931183835,0.2980006967782247,-0.013847204992542883,-0.17349104103961577,-0.4760420559326488,0.9600477440917208,-0.7470499205445245,-0.13120077102919803,-0.5818014772527023,0.3720997720054895,-0.8731926063947788,0.7100664228580462,-0.40190478678601615,-0.3102433784023848,-0.25767318244390003,0.5279759019340409,0.15812511701850873,-0.5756841247975162,-0.6331285602896131,0.20170526569516345,-0.8367958436661158,0.944417474773801,-0.7116689452231326,-0.6704480545452698,0.35172643075063004,-0.2786089850998039,-0.8431820916170141,-0.7952614429100946,0.2000178771936496,-0.00925968121517351,-0.6969157499348533,-0.18844289362913447,-0.14430188755018247,0.37639735320789636,-0.9083741440713351,0.8860661606964395,-0.8191733831357542,0.004835019569553456,0.9088270730811292,0.834917193343403,0.17428993402897874,-0.1106136357008265,0.27240385688208746,86.86278549568091
0.43037873274483895,-0.8759895777852391,0.8080884949470841,0.6484358884535237,0.1744994497856538,-0.7655576429743793,-0.8989272345211119,-0.16876134631338235,0.0812085208940383,-0.26365745972045795,-0.32056764980887253,0.40333508058366463,0.2645281574428484,0.5637145482220667,-0.6436082603291935,-0.08917346816346305,0.14668984415489406,-0.9925112137257635,0.6423682012286838,-0.915848957150263,0.9490339664440173,0.5190397509559943,-0.7080139631075801,-0.4254030307347383,-0.07929963909581872,0.20515458086034055,-0.5919019401009622,-0.22550327670055093,0.015600707045928308,0.1768960212313695,-0.21352152870611052,-0.2888777954895847,0.024671195532690593,-0.9200386603606201,-0.8134197237300489,0.35907475274040435,0.6686674952451428,-0.6564001584482018,0.3430786877344132,0.544666589766799,-0.4019623482263377,-0.5086145101749764,-0.8080650415207737,0.9376896714267811,-0.8943433886637755,-0.5885499564372161,-0.6915825334414487,-0.03982517378165129,-0.8638664831121097,-0.4043988900837516,0.8557331850435625,0.20887619020878945,-0.8358087809511374,0.6068126659490412,-0.726140808269238,-0.461402228942269,0.7459608171585708,0.748590287744934,-0.14434014965845554,-0.10459332492298201,0.1846803800396677,0.750866472061618,0.409855711896403,0.8251723577784211,0.3421795054784429,-0.5847149777591376,0.48140144423905484,-0.5365285721158473,-0.15739614724484974,-0.037631449714200293,-0.26270514042420756,0.12796938572960204,-0.2427555513463251,-0.1541188491805059,-0.8412721213504093,-0.6930651669578294,0.699515097248739,0.37091733043196484,0.883314769114113,-0.37078792659335913,-0.32405112274746606,0.9112890725052853,0.8033867730147493,0.4337585620361899,0.18444780934362615,0.4256566964262798,-0.10872479339545227,-0.8445375469826384,-0.23250588207900247,0.9578276248415474,-0.964668408338244,0.7246595201577675,0.6413381605151927,0.8914588805723263,-0.33364571073021443,-0.22466114196008768,-0.5739084347269043,-0.13808580774836998,0.12111834558177592,0.8922375194470327,0.2709867098321834
0.20552675214328775,0.9775701686803591,0.004793139153970394,-0.43143312590235494,0.9752266010029353,0.47332024286280405,0.9950896968888545,0.794290982358276,-0.8023897785357441,-0.8614536601838543,0.6474659223095982,-0.22622396099978248,0.7331242247345642,0.20758478131843838,-0.5985810904624174,-0.8686611821504275,0.9124819044272507,0.20121073523771638,-0.9383473304346357,0.9040062313083534,0.6161183307234648,0.06722158257354294,-0.7838063600078484,-0.7936587113301632,0.3663126198459594,-0.4877882076014133,-0.5933828671630756,0.7455339502501253,0.04259235981557841,-0.948037257589788,-0.27057457723400336,-0.0687570351030442,0.5921957328990293,-0.28985343384194695,-0.5874703567425898,-0.26158548853889463,-0.2911657056074226,-0.05502678329773891,0.4871257162166154,-0.08085875473263249,0.8541839024029934,-0.9112783145878194,0.34017382171554633,0.36689429202143575,0.4141393942174272,0.719325985924302,0.7830772386341955,-0.9591453333853159,-0.9606650151190936,-0.3746731300431536,-0.8373932425453843,0.942135326406013,0.989747840749881,-0.8273275409444383,0.0074131764893166086,0.3430484750808749,0.6009080629718928,0.8572273376437385,0.9153315413230876,-0.6917899886313312,-0.8064722814984693,-0.061648907265769104,-0.29696446665088394,0.6249288640755726,0.7548360510009027,-0.8430757823114421,0.4020029443218607,0.2551959404803834,-0.6204517026903873,-0.601970446969349,-0.5948672060272227,-0.004618210852991522,0.8730787850993542,0.8688160826210249,0.7720111262797864,0.8804614834842606,-0.5974448116237647,-0.2150112846502057,0.731106934597384,-0.84140938802723,-0.5926503057699621,-0.384419649622177,-0.3783788250335607,-0.2858524581108637,-0.7589229920879623,0.5670161397382265,-0.2567963297230662,-0.6914888552666034,0.47689639610818113,0.9107086115032756,-0.06733494377437443,-0.37682438888058356,0.8919132720099292,0.9504477591319724,-0.6803851933775003,0.5042816400893411,0.006721266698360706,0.571587126242294,0.8380416721794732,0.7162583571942436,0.37293726337763927
0.08976636599379373,0.4381805926011535,-0.7982599738725191,0.756792771380957,0.9017340913746061,0.4312717403363031,-0.8646555040819692,0.5125759241368111,0.08577020878906727,-0.5459241552280654,0.9678243551956891,-0.8082002925325136,0.7250309727512587,0.5855628750871453,0.4336247537121425,-0.8365668105430284,-0.105292505353076,0.4364063584100899,-0.6464808647148517,-0.7180180756565979,-0.6383616421162108,-0.8169425543234796,-0.9693917896677418,-0.9427188896621324,0.1710781980553875,0.966896738801168,0.8056619118561525,-0.9185681872099158,-0.4116366533797635,-0.387433285637633,0.6035730756579021,-0.2865707349832267,0.047884920855356006,-0.534386946870784,-0.5561053825413691,0.8994101173336517,-0.9835778637088086,0.6124054120445774,-0.008040223442304484,-0.8743245020574915,0.7620191925585511,-0.07171452984147209,-0.2877227967094087,-0.6063901591737793,-0.6113659383208809,-0.11116948151450212,0.008886645195761655,0.010279526105045012,0.34665528824488967,0.08213806033974413,0.28128971229766875,-0.6768819983664425,-0.6257978045437373,0.37592314147242156,-0.40649018208055643,0.9834800059119284,0.385398472812265,0.12308364105594616,0.9611015419965028,0.6878557945670951,0.2523201282461669,0.43848836732389307,-0.7510692786275726,0.5658296249049759,0.4232545746856753,-0.5479369006620591,0.7641801854688468,-0.5769465735341439,0.3416716146222929,0.26348851693477626,-0.21924659827354676,-0.23892268034873432,0.16435999514986932,-0.822698308153796,0.4159541439018486,0.9924521200982397,0.7724594626193111,-0.2384433133550139,-0.02162452846781937,-0.605307272473198,0.9597414137146958,-0.5272444861153829,-0.9877294627667119,0.11833726592328397,0.6185526271154345,0.676862458200691,-0.7026277191287389,-0.4394878581834305,0.661625078223687,-0.7342341716926324,0.34243957793488766,-0.11614728444088884,0.6654573678965543,-0.6728433947100021,0.04187387946024024,-0.9275941299368302,-0.8300772347442087,0.44344462779441285,0.5175651886725441,0.40655526977510426,37.11139276927216
-0.15269040132219058,0.5151392791564624,0.055163956640241985,0.28232778498114364,-0.3140570289245326,0.6395349370938457,-0.5810687404107893,0.9407973863825005,-0.26198370521696934,-0.42562893578000516,0.48486258914986324,-0.8744173768216992,-0.5881185226950161,-0.9647709266015547,-0.08537338866519262,-0.31243265154545186,0.1323877011359842,0.8990771648858635,-0.8672242486332675,0.9102114371391137,0.7108230713423003,-0.6346202139131776,0.15683380896490862,-0.02906280477755452,0.9178619610878509,0.6438417083646473,0.9347415136382633,0.16231974226217782,-0.44274043857560796,0.6291780652510037,0.38535933217422835,-0.6143146639260035,0.7284301895954188,0.7625317709388644,-0.31262406649237806,0.30735133246967217,0.9965686662056144,-0.40567433466966096,0.8170194842151042,-0.10693412852262951,-0.8999091689747987,-0.4986457967724578,-0.5865194032408776,-0.16526998162179196,-0.27992166940270424,0.775969016221921,0.46342669302155004,0.362717174200442,0.05198460387541615,0.648824975337638,0.12517910687687483,-0.1261137866251243,-0.3940153461130027,-0.1276221814194094,-0.905582383181825,0.4805079359397366,0.42274280719336943,-0.43919970734854985,-0.28671982763258774,0.7896619319583433,0.7822138666208567,-0.9630236654850093,0.8184647135150203,0.7048586315210668,0.4162831188792311,-0.6774171453975357,-0.48371447157929826,0.3528639694901645,-0.15130876089731227,-0.36623156903915066,0.3055559592078887,0.3147556297587939,0.3815808666089875,0.3070389877880437,-0.2121396850130497,-0.09932061518053614,0.6880625278090151,0.40709230668129615,-0.7478618296438757,-0.6716663360254327,-0.5988121375676301,0.7956762589780269,-0.007982457203656201,0.8883835999564671,-0.4428953297865732,0.4064433394742071,-0.23018229394310374,-0.47192741971969565,0.8435964766256316,-0.11659331171511433,-0.349798850315328,-0.3800615190632244,0.16879237830253913,0.44717026865903464,-0.08226600581573118,0.5902558897241719,-0.6055207971799099,-0.5975178214582266,-0.6974047226897164,0.6269282947823143,1.0650839342913574
0.29178822613331223,-0.4724837893245055,0.4224578681078277,0.7763129007718281,-0.21221351508413466,-0.2535240109281873,0.46611308501360016,-0.7013881123526209,0.02729389761731915,0.8367992629548533,-0.8320930566675533,-0.7723761540237066,-0.1615975411395203,0.7278748378628075,0.5786957722063868,0.01450444246828142,0.2548667644402145,0.3494259302482936,0.07721328759130874,-0.5944319070850894,-0.44069953514651616,-0.2056264547546678,-0.36982174100389176,-0.14117565305429092,0.15210876696602615,0.4714410355081031,0.5542012278448638,0.6525291364371901,0.2657041567469698,0.02960721079490547,0.29025356744769537,0.43434028258888535,0.7156238921043014,0.29046449724804124,-0.3517007460378381,0.17295486050343767,-0.2516748079562683,-0.9606010232900413,-0.4273169267416077,-0.4356621885274241,0.240160314542625,0.9900497206131151,-0.3129941176943323,0.3021955730630945,-0.6340927864742572,0.16887032910137934,0.9560994976952621,0.26917109841340725,0.4888898569838267,-0.02544860066869714,-0.11122512790889161,-0.1575591059834669,0.11502221076328989,-0.5234953965051983,0.47073524701935243,0.8835092810855616,-0.7709355376230658,0.6995338117356387,0.9446397823093464,-0.9699292353345055,-0.4176114205100623,0.9096128690891634,0.4678680549768661,0.5880010074069835,-0.7095886798434581,-0.9457377620316443,-0.8496706372908396,-0.5150361565290571,0.5376971796413343,0.053372970735671155,-0.3078626257677681,-0.04739573747282444,0.13343281918780736,-0.9691665498255093,-0.9929392140750746,0.5418499716673435,-0.9720443502824361,-0.5236770302572635,-0.8518790870163389,-0.8706020957984657,0.16113967297817666,-0.23814511722850895,-0.26747678625530735,0.015157945687127139,0.01068961617711639,-0.8045993748785243,-0.21718190247451963,0.5648473575569302,0.4261400083814735,0.043805718660599124,0.8755742482537596,0.09130086406386995,-0.6145692737060955,-0.8007478500040366,0.6412606067921185,0.6940327831308666,-0.6011335959173485,0.3787182447581432,-0.8757128660370619,0.49406685276464435,19.636196323545324
-0.12482557747461498,0.6284642381668315,-0.3740914464828544,0.5230559471542708,0.17146254581170917,0.674201989162764,-0.9204061796133864,-0.3184016788244015,-0.5251606388803589,-0.8206875173622403,0.7414515679074203,-0.7145814913700854,0.26701474018915583,0.876207645396248,0.25046429418867966,0.5645982528247819,-0.10440279916120221,0.8048877769023228,0.09994098931048856,0.34484018349807743,0.9114635062091545,-0.6170297594630536,-0.18333361904364054,0.025277616522482838,0.7311235704271499,-0.49570094617076377,-0.7031868989118679,0.4346379243460776,0.595722531864529,0.5997834763330714,0.49313502029232836,0.008563634078703197,0.08232880842015522,0.4865234466043793,-0.8407756286546284,0.3993615650290532,0.7714957704017069,-0.621484396167393,-0.535402112019532,0.24007022559482571,-0.55087141501177,-0.47139317072570264,0.23925221728954527,0.1581586641983035,0.10801840704105903,-0.6755922955223506,-0.34843651323913605,-0.65909460780409,-0.12519494631429096,0.38721415124484193,0.8880550446640487,0.5946825441009405,-0.1892534942888744,-0.35568963350250016,0.5463801990541677,-0.6425348047819877,0.16304201944086794,-0.8764825719962126,-0.8831196951652278,0.9851879123347675,0.15768118935991793,0.3653554745669505,0.9073612363488692,0.936859315808996,-0.5869815952649113,-0.5365265591587236,0.3739037401585448,0.6316087294916242,0.8801128366860149,-0.15886291210684123,-0.5146175074735093,0.858044128329317,0.8474770439199306,-0.02997184966027322,-0.8254737308302893,-0.15606611355422761,-0.5289716321511955,0.5167391665724399,0.5653462748405937,0.23278346213929169,-0.14172072078082265,-0.3574284498555016,0.23587835271004787,-0.5935913847634993,0.7080148455460116,-0.37401515696466303,0.5239110172645567,0.16798017726296965,-0.8413452517674938,-0.008152496190585667,-0.7789008583409107,-0.6123027627460533,-0.6666046675721866,-0.5002910276693373,-0.08797301618346065,0.5521822170247876,0.5867773534207983,-0.21590461917725756,0.10255946280714245,-0.28608460737615093,0.24304671921286441
0.7835460015641595,0.13804117639810332,-0.8993492972703794,-0.24993924532051714,-0.3723180754505262,-0.3741553408352649,0.10827122897466213,-0.9917278248848953,-0.7396156510595464,0.7493310166694098,-0.6705978686482563,-0.2659973994861424,0.36919914175452395,0.008562568873860643,0.0040921312634478735,-0.39998897705449066,0.911314974624696,0.2959548633356406,0.03186149340486,-0.15710806559085122,-0.9268083519145982,0.2825170941396735,0.6299261655598705,0.054578208079570256,0.7769004344446584,-0.6397105855538279,0.21688170029918452,0.3048237110828276,-0.8864947051447281,-0.3053465031104483,0.998602253508877,0.11071135672681187,0.70817559052663,-0.15063260291938851,-0.3204787568192662,-0.8565533812532664,0.08385771190532632,-0.8941879032585867,-0.6760863348270967,0.133609579834983,0.7087630943350494,-0.37820429217658647,0.5541458336621998,-0.7678321222699316,-0.6057955753786972,0.6672597399303704,-0.7329213754544741,0.08405686542169599,0.4888201321789485,0.11671506716289204,-0.4561137446055479,-0.42402800217305403,-0.6784693302827678,-0.46102618723639366,0.8310859053666284,0.6984465950310654,-0.13595457231424835,-0.6177947643470463,0.9971157501602403,0.724594232912813,-0.930978592432774,0.20819340545046683,0.19436233722940077,-0.33656783531445233,0.6086055250455578,0.9047475505885496,-0.4246508916192717,0.1610040577586147,0.5612783605756586,-0.13052219097859163,0.2678551571297947,-0.8403997001628225,0.5573322818699673,0.7621515415184865,0.32514563114975226,-0.8089267706081358,0.3586570132026836,0.08012638982925546,0.935517603756099,0.284132507860378,0.37056562550520655,0.04323299538232206,-0.32967302012601407,0.41710570660795865,0.9960302338630753,-0.6632926083070734,-0.641029778986772,-0.8346940195534376,0.4621973716075942,0.01843383869852122,0.7663377645809915,0.9154507691589493,0.7076347153351727,0.7012316112175587,-0.37491943044862763,0.23148850757163864,0.25242887836443306,-0.006425183208830232,-0.7963697234154568,-0.08893248060201686,0.3923840698474802
0.9273255210020586,-0.08110456217206585,-0.7534358842724915,0.8437114451056369,0.7064726068657841,0.3778606974440546,-0.40023634646099393,-0.5193134238116155,0.6224814650875938,0.7258253417690521,0.9632833184443919,0.9426111969666964,0.9985880431242709,-0.7773718706319925,0.4810511596581857,-0.9753819801399677,0.18249043221055694,-0.17689659618925502,0.7570601891745496,-0.27174539607612,0.2186984970711776,-0.8832902738521908,0.09375772959553541,-0.01486845213049981,-0.8352081361196368,0.8675968094219568,-0.9863913206506014,-0.5687509118542147,-0.06453792048238949,0.2264346589134807,-0.23452169867332295,0.2720473413726392,-0.6289130989062806,-0.4395374957899756,0.8203747364198066,0.8542994016994392,-0.5025932140919205,0.664961324011601,0.5918126000374344,-0.8045673472128385,-0.9122311748980632,-0.9641881112966129,0.4675602902805145,-0.4211825310440096,0.25404642962561064,-0.30529220613587604,0.6340133576081224,0.8382816702849825,-0.13970845644758412,0.6313296875048062,0.5444957712420762,0.1233823837391339,0.6334174902120548,-0.47137290572072477,-0.2149412023298367,0.4207063437812084,0.9746058387661427,0.9261725287335469,-0.9904446322660081,0.34463523279096786,0.8557445743759706,-0.49747733181836806,0.8291094997335113,-0.07253712822628677,-0.980487254460217,-0.9358652115169588,0.508069805486818,-0.40659822609362406,0.6732754748013454,-0.5461905913426581,0.2268203563207798,0.4215674321255105,-0.0319699868191472,0.3935598344818376,-0.8602190317102818,0.26651487815951636,-0.13653824144140958,-0.5323398428390971,-0.739655246630315,-0.2847694313206228,0.8056554337181683,0.2386051873843389,0.6004268319769277,0.3637176293876261,0.2643387193161011,0.7830718964872025,-0.11294803305594936,-0.5529262300678959,0.9573359379367399,0.21473008436840368,0.680811974734447,-0.19286494783717134,0.44145446981881187,-0.055541828217458455,0.7274409017972501,-0.8933575984630169,0.5693487688660119,0.8989480264776009,0.6379463086203065,0.17668170333902244,31571.892919770722
-0.2331169623484446,-0.7385875167504832,0.559381500889629,-0.4163555133711514,0.060627049264395216,-0.5683846684873461,-0.8081825207694524,0.7234326369969981,-0.8516985766271903,0.8404313044016798,0.6659271191536558,0.6219389545497855,-0.6778456107951631,0.21149342085828016,0.3175959593266833,0.23299394035880794,-0.0684658382631742,0.14596580436019235,0.5724829076530262,-0.5782243144629222,0.19506450079786775,0.20926886594887328,0.37087859625452335,0.40943688494535824,-0.06669575192435895,-0.34059624972733626,-0.9056886064791883,0.9372806176220327,-0.6823067450379003,0.7557061776773613,0.1367667643408541,0.2711618929338784,-0.8236758722228674,-0.5755501411373429,-0.4960187471440931,0.3264745828674751,-0.24004480908121772,0.2139113629854803,0.6109624792900452,0.20898555674026476,-0.6711623712738968,0.27603010403095074,0.265346657037586,0.19324396813908673,-0.43847841685509104,0.525445584041994,0.43237232705491513,0.18360935204182716,0.9776630433156948,-0.9951862619053418,-0.971850624051499,-0.15016322275673644,-0.35223502350019187,0.9486245764883587,-0.5605849479830614,0.010066761295471682,0.7450503924421221,-0.5385656054380936,0.832024923303821,-0.905955470623129,-0.1558798229127949,-0.161034125431897,-0.733482920011389,-0.8974528945239255,0.677466932590457,0.8584146313029761,0.7272502989628666,0.9058566475777143,-0.27516782693447417,0.8681045408119246,0.12388201307339686,0.1717787337979253,0.8175018352385268,0.17773197174972588,-0.40886741663945947,0.5164313916587426,-0.22012457107437378,0.2910392223280047,0.022306613758698912,0.21795624201976604,0.5595826891445626,-0.26887023818463573,-0.7796134493754727,0.7742648302814967,-0.08810009346999803,0.6773728666723864,0.14551430672355892,-0.49158894434663547,0.3530917172457455,-0.4503954655075788,0.5693984889337442,0.5564958875089532,0.4966130600289429,0.8551260095013911,-0.9957393544338404,-0.5798432692704114,-0.008094893035678119,-0.2609309645195752,0.48544499621882964,-0.3378921987728529,151.16519928935557
